id_supermarket,id_product,normal_price,sale_price,url_product,date,available
0,190,3759.0,,https://www.santaisabel.cl/salchicha-surena-receta-del-abuelo-500-g/p,2022-10-04,Yes
0,191,3359.0,,https://www.santaisabel.cl/prietas-la-preferida-400-g/p,2022-10-04,Yes
0,192,2489.0,,https://www.santaisabel.cl/queso-mantecoso-chauquen-granel/p,2022-10-04,Yes
0,193,9149.0,,https://www.santaisabel.cl/tabla-de-quesos-santa-rosa-con-gruyere-brie-ahumado-tentacion-cabra-pimenton-y-cheddar-madurado-250-g-1416593/p,2022-10-04,Yes
0,194,2799.0,2499.0,https://www.santaisabel.cl/salamin-ahumado-pf-200-g/p,2022-10-04,Yes
0,195,4799.0,,https://www.santaisabel.cl/chorizo-parrillero-schwencke-500-g/p,2022-10-04,Yes
0,196,1899.0,,https://www.santaisabel.cl/salame-100-g-1812279/p,2022-10-04,Yes
0,197,1859.0,,https://www.santaisabel.cl/jamon-centenario-colonial-125-g-1905118/p,2022-10-04,Yes
0,198,3779.0,,https://www.santaisabel.cl/salchicha-super-cerdo-1k-924167/p,2022-10-04,Yes
0,199,1949.0,1799.0,https://www.santaisabel.cl/jamon-pierna-corte-pluma-125-g-1905124/p,2022-10-04,Yes
0,200,2799.0,2499.0,https://www.santaisabel.cl/salamin-italiano-pf-200-g/p,2022-10-04,Yes
0,201,3149.0,,https://www.santaisabel.cl/pechuga-pollo-asada-super-pollo-250g/p,2022-10-04,Yes
0,202,3399.0,3299.0,https://www.santaisabel.cl/pechuga-de-pavo-ahumada-sopraval-al-vacio-150-g/p,2022-10-04,Yes
0,203,,,https://www.santaisabel.cl/queso-crema-sin-lactosa-150-g/p,2022-10-04,No
0,204,3569.0,,https://www.santaisabel.cl/queso-mantecoso-huilco-lam-250-gr/p,2022-10-04,Yes
0,205,780.0,,https://www.santaisabel.cl/jamon-pierna-super-cerdo-granel/p,2022-10-04,Yes
0,206,3190.0,,https://www.santaisabel.cl/longanicilla-de-campo-la-crianza-28/p,2022-10-04,Yes
0,207,780.0,,https://www.santaisabel.cl/jamon-artesanal-super-cerdo-granel-2/p,2022-10-04,Yes
0,208,3329.0,2899.0,https://www.santaisabel.cl/queso-chanco-laminado-quillayes-250-g/p,2022-10-04,Yes
0,209,750.0,,https://www.santaisabel.cl/arrollado-de-lomo-pf-granel-444639-kg/p,2022-10-04,Yes
0,210,1999.0,,https://www.santaisabel.cl/pepperoni-100-g/p,2022-10-04,Yes
0,211,2699.0,,https://www.santaisabel.cl/pechuga-de-pavo-ahumada-125-g/p,2022-10-04,Yes
0,212,5090.0,,https://www.santaisabel.cl/longaniza-ahumada-parrillera-chillan-500-g/p,2022-10-04,Yes
0,213,1299.0,,https://www.santaisabel.cl/arrollado-huaso-150-g-1751094/p,2022-10-04,Yes
0,214,2459.0,,https://www.santaisabel.cl/mini-salchichon-cervecero-pf-400-g/p,2022-10-04,Yes
0,215,1499.0,,https://www.santaisabel.cl/pechuga-acaramelada-sp-150g-1858249/p,2022-10-04,Yes
0,216,,,https://www.santaisabel.cl/quesillo-quillayes-pote-300-g/p,2022-10-04,No
0,217,4199.0,3399.0,https://www.santaisabel.cl/salchicha-bronto-950-g/p,2022-10-04,Yes
0,218,2890.0,,https://www.santaisabel.cl/salame-llanquihue-125-g/p,2022-10-04,Yes
0,219,1599.0,,https://www.santaisabel.cl/aceituna-negra-e-rodajas-v-norte-200g-1611145/p,2022-10-04,Yes
0,220,1949.0,1799.0,https://www.santaisabel.cl/jamon-acaramelado-corte-pluma-125-g-1905123/p,2022-10-04,Yes
0,221,989.0,,https://www.santaisabel.cl/mortadela-pf-150-g/p,2022-10-04,Yes
0,222,2259.0,,https://www.santaisabel.cl/pechuga-de-pavo-finissima-pf/p,2022-10-04,Yes
0,223,,,https://www.santaisabel.cl/queso-chacra-sin-lactosa-quillayes-400-g/p,2022-10-04,No
0,224,3629.0,,https://www.santaisabel.cl/queso-reggianito-trozo-200-g-1771783/p,2022-10-04,Yes
0,225,1359.0,,https://www.santaisabel.cl/arrollado-lomo-con-aji-150-g-1833651/p,2022-10-04,Yes
0,226,2959.0,,https://www.santaisabel.cl/jamon-serrano-reserva-100-g-1899350/p,2022-10-04,Yes
0,227,2859.0,,https://www.santaisabel.cl/longanicilla-de-campo-merken-280-g/p,2022-10-04,Yes
0,228,2999.0,,https://www.santaisabel.cl/queso-fresco-s-lactosa-vaquita-400-gr/p,2022-10-04,Yes
0,229,1690.0,1399.0,https://www.santaisabel.cl/mortadela-jamonada-250-g-1921241/p,2022-10-04,Yes
0,230,3159.0,,https://www.santaisabel.cl/queso-chanco-quillayes-250-g-2/p,2022-10-04,Yes
0,231,3399.0,3299.0,https://www.santaisabel.cl/pechuga-de-pavo-acaramelado-sopraval-al-vacio-150-g/p,2022-10-04,Yes
0,232,1599.0,,https://www.santaisabel.cl/pepinillo-dill-valle-del-norte-200g-1497657/p,2022-10-04,Yes
0,233,1359.0,,https://www.santaisabel.cl/pate-de-cerdo-llanquihue-125-g/p,2022-10-04,Yes
0,234,2989.0,2199.0,https://www.santaisabel.cl/queso-chanco-quillayes-granel/p,2022-10-04,Yes
0,235,929.0,,https://www.santaisabel.cl/pasta-salame-la-preferida-125-g/p,2022-10-04,Yes
0,236,4799.0,,https://www.santaisabel.cl/queso-parmesano-quillayes-200-g-2/p,2022-10-04,Yes
0,237,3969.0,,https://www.santaisabel.cl/queso-vegano-sabor-gauda-laminado-200-g-1807109/p,2022-10-04,Yes
0,238,2799.0,2499.0,https://www.santaisabel.cl/jamon-serrano-100-g-1382536/p,2022-10-04,Yes
0,239,4329.0,,https://www.santaisabel.cl/bandeja-galletas-tip-top-350-g/p,2022-10-04,Yes
0,240,5279.0,,https://www.santaisabel.cl/chorizo-super-cerdo-1-kg/p,2022-10-04,Yes
0,241,5690.0,,https://www.santaisabel.cl/chorizo-parrillero-llanquihue-500-g/p,2022-10-04,Yes
0,242,,,https://www.santaisabel.cl/choricillo-cocktail-artesanal-180-g-1905126/p,2022-10-04,No
0,243,2899.0,,https://www.santaisabel.cl/jamon-pierna-la-preferida-200-g/p,2022-10-04,Yes
