url_product,category,id_supermarket
https://www.jumbo.cl/pack-formula-infantil-pro-3-de-3-un-800-g/p,BEBÉ,1
https://www.jumbo.cl/shampoo-babylee-coco-avena-400ml-1923661/p,BEBÉ,1
https://www.jumbo.cl/toallas-humedas-baby-solutions-50-unid/p,BEBÉ,1
https://www.jumbo.cl/panal-pampers-pure-p-m-29un/p,BEBÉ,1
https://www.jumbo.cl/t-hum-simonds-roja-vit-e-c-tapa-60un-1931269/p,BEBÉ,1
https://www.jumbo.cl/shampoo-simonds-baby-neutro-dp-750ml-1926595/p,BEBÉ,1
https://www.jumbo.cl/acondicionador-manzanilla-baby-lee-900-ml/p,BEBÉ,1
https://www.jumbo.cl/colonia-infantil-spray-ammen-190-ml-oso/p,BEBÉ,1
https://www.jumbo.cl/set-de-regalo-bambino-mickey-disney/p,BEBÉ,1
https://www.jumbo.cl/gerber-nutrisnack-banana-frutilla-1932689/p,BEBÉ,1
https://www.jumbo.cl/colonia-spiderman-220-ml/p,BEBÉ,1
https://www.jumbo.cl/frazada-de-plush-bambino-rosada/p,BEBÉ,1
https://www.jumbo.cl/vaso-con-bombilla-pigeon-1919080/p,BEBÉ,1
https://www.jumbo.cl/agua-limpiadora-mustela-bebe-300ml-1877242/p,BEBÉ,1
https://www.jumbo.cl/gerber-nutrisnack-banana-naranja-1932688/p,BEBÉ,1
https://www.jumbo.cl/panal-de-tela-bambino-3-unid-blanco/p,BEBÉ,1
https://www.jumbo.cl/aspirador-nasal-nuk-1859831/p,BEBÉ,1
https://www.jumbo.cl/panal-pampers-pure-rn-32un/p,BEBÉ,1
https://www.jumbo.cl/set-2-bodys-manga-corta-dinosaurios-patitas-zeukid-talla-3-6m-1901099/p,BEBÉ,1
https://www.jumbo.cl/set-2-bodys-manga-corta-frutas-patitas-zeukid-talla-0-3m-1901092/p,BEBÉ,1
https://www.jumbo.cl/toalla-con-capucha-bambino-nino/p,BEBÉ,1
https://www.jumbo.cl/bolsas-esterilizadoras-5-un/p,BEBÉ,1
https://www.jumbo.cl/set-body-manga-corta-lineas-gris-patitas-zeukid-talla-0-3m-1901086/p,BEBÉ,1
https://www.jumbo.cl/set-2-bodys-manga-corta-frutas-patitas-zeukid-talla-18-24m-1901097/p,BEBÉ,1
https://www.jumbo.cl/set-2-bodys-manga-corta-dinosaurios-patitas-zeukid-talla-6-9m-1901100/p,BEBÉ,1
https://www.jumbo.cl/panales-biodegradables-talla-rn-28-un-1856229/p,BEBÉ,1
https://www.jumbo.cl/conjunto-body-short-flores-verde-zeukid-talla-3-6m-1901111/p,BEBÉ,1
https://www.jumbo.cl/conjunto-body-short-flores-rosado-zeukid-talla-9-12m-1901107/p,BEBÉ,1
https://www.jumbo.cl/enterito-flores-y-vuelos-blanco-zeukid-talla-3-6m-1901117/p,BEBÉ,1
https://www.jumbo.cl/coche-bebesit-con-paraguas-rosa/p,BEBÉ,1
https://www.jumbo.cl/coche-paraguas-bebesit-modelo-5126-azul/p,BEBÉ,1
https://www.jumbo.cl/set-body-manga-corta-tye-die-babero-patitas-azules-zeukid-talla-0-3m-1901062/p,BEBÉ,1
https://www.jumbo.cl/set-body-manga-corta-sol-patitas-rosadas-zeukid-talla-3-6m-1901081/p,BEBÉ,1
https://www.jumbo.cl/set-2-bodys-manga-corta-dinosaurios-patitas-zeukid-talla-18-24m-1901103/p,BEBÉ,1
https://www.jumbo.cl/set-2-bodys-manga-corta-frutas-patitas-zeukid-talla-3-6m-1901093/p,BEBÉ,1
https://www.jumbo.cl/enterito-bolsillo-delantero-azul-zeukid-talla-3-6m-1901129/p,BEBÉ,1
https://www.jumbo.cl/set-body-manga-corta-tye-die-babero-patitas-rosadas-zeukid-talla-18-24m-1901061/p,BEBÉ,1
https://www.jumbo.cl/panales-biodegradables-talla-s-30-un-1856230/p,BEBÉ,1
https://www.jumbo.cl/silla-de-auto-turquesa-modelo-bw-733/p,BEBÉ,1
https://www.jumbo.cl/nestum-prob-5-cereales-200gr/p,BEBÉ,1
https://www.jumbo.cl/enterito-flores-y-vuelos-blanco-zeukid-talla-6-9m-1901118/p,BEBÉ,1
https://www.jumbo.cl/set-body-manga-corta-rib-patitas-rosado-zeukid-talla-6-9m-1901070/p,BEBÉ,1
https://www.jumbo.cl/set-body-manga-corta-tye-die-babero-patitas-azules-zeukid-talla-18-24m-1901067/p,BEBÉ,1
https://www.jumbo.cl/chupete-hevea-redondo-0-3meses-1858786/p,BEBÉ,1
https://www.jumbo.cl/leche-descremada-colun-bolsa-600-g-en-polvo-2/p,BEBÉ,1
https://www.jumbo.cl/crema-humectante-babyganics-266ml-1936558/p,BEBÉ,1
https://www.jumbo.cl/enterito-animales-beige-zeukid-talla-9-12m-1901137/p,BEBÉ,1
https://www.jumbo.cl/enterito-bolsillo-delantero-azul-zeukid-talla-9-12m-1901131/p,BEBÉ,1
https://www.jumbo.cl/enterito-flores-y-vuelos-blanco-zeukid-talla-18-24m-1901121/p,BEBÉ,1
https://www.jumbo.cl/enterito-flores-y-vuelos-blanco-zeukid-talla-0-3m-1901116/p,BEBÉ,1
https://www.jumbo.cl/conjunto-body-short-flores-verde-zeukid-talla-9-12m-1901113/p,BEBÉ,1
https://www.jumbo.cl/set-body-manga-corta-rib-patitas-blanco-zeukid-talla-6-9m-1901076/p,BEBÉ,1
https://www.jumbo.cl/set-body-manga-corta-rib-patitas-rosado-zeukid-talla-3-6m-1901069/p,BEBÉ,1
https://www.jumbo.cl/set-body-manga-corta-tye-die-babero-patitas-azules-zeukid-talla-9-12m-1901065/p,BEBÉ,1
https://www.jumbo.cl/set-body-manga-corta-lineas-gris-patitas-zeukid-talla-18-24m-1901091/p,BEBÉ,1
https://www.jumbo.cl/set-body-manga-corta-sol-patitas-rosadas-zeukid-talla-0-3m-1901080/p,BEBÉ,1
